customer_id,credit_score_band,utilization_pct,delinquency_count_12mo,account_age_months,default_label,credit_profile_note
acct_0000011,good,0.532,2,213,0,"Good band, 53% utilization, 2 delinquencies, no default."
acct_0000012,good,0.45,3,216,0,"Good band, 45% utilization, 3 delinquencies, no default."
acct_0000013,good,0.461,3,223,0,"Good band, 46% utilization, 3 delinquencies, no default."
acct_0000014,excellent,0.456,3,229,0,"Excellent band, 46% utilization, 3 delinquencies, no default."
acct_0000015,good,0.506,3,239,0,"Good band, 51% utilization, 3 delinquencies, no default."
acct_0000016,good,0.5,3,227,1,"Good band, 50% utilization, 3 delinquencies, defaulted."
acct_0000017,excellent,0.428,3,212,0,"Excellent band, 43% utilization, 3 delinquencies, no default."
acct_0000018,good,0.449,3,224,0,"Good band, 44% utilization, 3 delinquencies, no default."
acct_0000019,fair,0.548,3,229,0,"Fair band, 55% utilization, 3 delinquencies, no default."
acct_0000020,excellent,0.584,3,237,0,"Excellent band, 58% utilization, 3 delinquencies, no default."
acct_0000021,good,0.422,3,222,0,"Good band, 42% utilization, 3 delinquencies, no default."
acct_0000022,excellent,0.388,3,219,0,"Excellent band, 39% utilization, 3 delinquencies, no default."
acct_0000023,good,0.466,2,236,0,"Good band, 47% utilization, 2 delinquencies, no default."
acct_0000024,good,0.769,3,149,0,"Good band, 77% utilization, 3 delinquencies, no default."
acct_0000025,good,0.57,3,187,0,"Good band, 57% utilization, 3 delinquencies, no default."
acct_0000026,excellent,0.514,3,214,0,"Excellent band, 51.4% utilization, 3 delinquencies, has not defaulted."
acct_0000027,good,0.49,2,233,0,"Good band, 49% utilization, 2 delinquencies, has not defaulted."
acct_0000028,good,0.475,3,198,0,"Good band, 47.5% utilization, 3 delinquencies, has not defaulted."
acct_0000029,excellent,0.476,3,226,0,"Excellent band, 47.6% utilization, 3 delinquencies, has not defaulted."
acct_0000030,excellent,0.197,3,232,0,"Excellent band, 19.7% utilization, 3 delinquencies, has not defaulted."
acct_0000031,good,0.551,3,239,0,"Good band, 55.1% utilization, 3 delinquencies, has not defaulted."
acct_0000032,good,0.574,3,229,0,"Good band, 57.4% utilization, 3 delinquencies, has not defaulted."
acct_0000033,good,0.596,3,208,0,"Good band, 59.6% utilization, 3 delinquencies, has not defaulted."
acct_0000034,good,0.551,3,215,0,"Good band, 55.1% utilization, 3 delinquencies, has not defaulted."
acct_0000035,good,0.433,2,234,0,"Good band, 43.3% utilization, 2 delinquencies, has not defaulted."
acct_0000036,excellent,0.472,3,222,0,"Excellent band, 47.2% utilization, 3 delinquencies, has not defaulted."
acct_0000037,excellent,0.532,3,216,0,"Excellent band, 53.2% utilization, 3 delinquencies, has not defaulted."
acct_0000038,good,0.552,3,230,0,"Good band, 55.2% utilization, 3 delinquencies, has not defaulted."
acct_0000039,good,0.537,3,215,0,"Good band, 53.7% utilization, 3 delinquencies, has not defaulted."
acct_0000040,excellent,0.593,3,227,0,"Excellent band, 59.3% utilization, 3 delinquencies, has not defaulted."
acct_0000041,good,0.46,3,189,0,"Good band, 46% utilization, 3 delinquencies, has not defaulted."
acct_0000042,good,0.571,2,192,0,"Good band, 57.1% utilization, 2 delinquencies, has not defaulted."
acct_0000043,good,0.641,3,237,0,"Good band, 64.1% utilization, 3 delinquencies, has not defaulted."
acct_0000044,excellent,0.619,3,198,0,"Excellent band, 61.9% utilization, 3 delinquencies, has not defaulted."
acct_0000045,good,0.572,3,224,0,"Good band, 57.2% utilization, 3 delinquencies, has not defaulted."
acct_0000046,good,0.493,2,221,0,"Good band, 49.3% utilization, 2 delinquencies, has not defaulted."
acct_0000047,good,0.383,3,239,0,"Good band, 38.3% utilization, 3 delinquencies, has not defaulted."
acct_0000048,good,0.464,2,233,0,"Good band, 46.4% utilization, 2 delinquencies, has not defaulted."
acct_0000049,excellent,0.47,3,227,0,"Excellent band, 47% utilization, 3 delinquencies, has not defaulted."
acct_0000050,excellent,0.513,3,234,0,"Excellent band, 51.3% utilization, 3 delinquencies, has not defaulted."
acct_0000051,fair,0.468,3,229,0,"Fair band with 46.8% utilization, 3 delinquencies, and no default."
acct_0000052,excellent,0.437,2,217,0,"Excellent band, 43.7% utilization, 2 delinquencies, and no default."
acct_0000053,good,0.415,3,166,0,"Good band at 41.5% utilization, 3 delinquencies, and no default."
acct_0000054,excellent,0.539,3,225,0,"Excellent band, 53.9% utilization, 3 delinquencies, and no default."
acct_0000055,good,0.512,3,230,0,"Good band with 51.2% utilization, 3 delinquencies, and no default."
acct_0000056,good,0.453,3,203,0,"Good band at 45.3% utilization, 3 delinquencies, and no default."
acct_0000057,good,0.466,3,168,1,"Good band, 46.6% utilization, 3 delinquencies, and defaulted."
acct_0000058,good,0.594,3,238,0,"Good band with 59.4% utilization, 3 delinquencies, and no default."
acct_0000059,excellent,0.539,3,233,0,"Excellent band at 53.9% utilization, 3 delinquencies, and no default."
acct_0000060,good,0.675,3,210,0,"Good band with 67.5% utilization, 3 delinquencies, and no default."
acct_0000061,fair,0.43,3,212,0,"Fair band, 43% utilization, 3 delinquencies, and no default."
acct_0000062,excellent,0.551,3,237,0,"Excellent band at 55.1% utilization, 3 delinquencies, and no default."
acct_0000063,good,0.355,3,232,0,"Good band with 35.5% utilization, 3 delinquencies, and no default."
acct_0000064,good,0.541,3,201,0,"Good band at 54.1% utilization, 3 delinquencies, and no default."
acct_0000065,excellent,0.566,3,236,0,"Excellent band, 56.6% utilization, 3 delinquencies, and no default."
acct_0000066,excellent,0.397,2,231,0,"Excellent band with 39.7% utilization, 2 delinquencies, and no default."
acct_0000067,good,0.579,3,204,0,"Good band at 57.9% utilization, 3 delinquencies, and no default."
acct_0000068,excellent,0.498,2,176,0,"Excellent band with 49.8% utilization, 2 delinquencies, and no default."
acct_0000069,excellent,0.451,2,236,0,"Excellent band at 45.1% utilization, 2 delinquencies, and no default."
acct_0000070,good,0.726,3,199,0,"Good band with 72.6% utilization, 3 delinquencies, and no default."
acct_0000071,good,0.421,2,229,0,"Good band at 42.1% utilization, 2 delinquencies, and no default."
acct_0000072,good,0.507,3,196,0,"Good band with 50.7% utilization, 3 delinquencies, and no default."
acct_0000073,excellent,0.59,3,228,0,"Excellent band at 59% utilization, 3 delinquencies, and no default."
acct_0000074,excellent,0.65,3,221,0,"Excellent band with 65% utilization, 3 delinquencies, and no default."
acct_0000075,fair,0.511,3,175,0,"Fair band at 51.1% utilization, 3 delinquencies, and no default."
acct_0000076,excellent,0.419,3,239,0,"Excellent band, 41.9% utilization, 3 delinquencies, has not defaulted."
acct_0000077,excellent,0.465,3,215,0,"Excellent band, 46.5% utilization, 3 delinquencies, has not defaulted."
acct_0000078,excellent,0.445,3,235,0,"Excellent band, 44.5% utilization, 3 delinquencies, has not defaulted."
acct_0000079,good,0.544,2,174,0,"Good band, 54.4% utilization, 2 delinquencies, has not defaulted."
acct_0000080,good,0.58,3,236,0,"Good band, 58.0% utilization, 3 delinquencies, has not defaulted."
acct_0000081,good,0.511,2,236,0,"Good band, 51.1% utilization, 2 delinquencies, has not defaulted."
acct_0000082,fair,0.676,3,230,0,"Fair band, 67.6% utilization, 3 delinquencies, has not defaulted."
acct_0000083,fair,0.632,3,232,1,"Fair band, 63.2% utilization, 3 delinquencies, has defaulted."
acct_0000084,good,0.58,3,239,0,"Good band, 58.0% utilization, 3 delinquencies, has not defaulted."
acct_0000085,good,0.521,2,232,0,"Good band, 52.1% utilization, 2 delinquencies, has not defaulted."
acct_0000086,good,0.595,2,133,0,"Good band, 59.5% utilization, 2 delinquencies, has not defaulted."
acct_0000087,excellent,0.374,2,215,0,"Excellent band, 37.4% utilization, 2 delinquencies, has not defaulted."
acct_0000088,excellent,0.415,3,200,0,"Excellent band, 41.5% utilization, 3 delinquencies, has not defaulted."
acct_0000089,fair,0.521,3,228,0,"Fair band, 52.1% utilization, 3 delinquencies, has not defaulted."
acct_0000090,excellent,0.394,2,188,0,"Excellent band, 39.4% utilization, 2 delinquencies, has not defaulted."
acct_0000091,good,0.604,3,200,0,"Good band, 60.4% utilization, 3 delinquencies, has not defaulted."
acct_0000092,good,0.497,3,230,0,"Good band, 49.7% utilization, 3 delinquencies, has not defaulted."
acct_0000093,excellent,0.474,3,162,0,"Excellent band, 47.4% utilization, 3 delinquencies, has not defaulted."
acct_0000094,good,0.403,2,195,0,"Good band, 40.3% utilization, 2 delinquencies, has not defaulted."
acct_0000095,excellent,0.581,3,233,0,"Excellent band, 58.1% utilization, 3 delinquencies, has not defaulted."
acct_0000096,fair,0.524,3,159,0,"Fair band, 52.4% utilization, 3 delinquencies, has not defaulted."
acct_0000097,good,0.488,3,228,0,"Good band, 48.8% utilization, 3 delinquencies, has not defaulted."
acct_0000098,excellent,0.44,3,224,0,"Excellent band, 44.0% utilization, 3 delinquencies, has not defaulted."
acct_0000099,excellent,0.608,3,225,0,"Excellent band, 60.8% utilization, 3 delinquencies, has not defaulted."
acct_0000100,good,0.436,3,217,0,"Good band, 43.6% utilization, 3 delinquencies, has not defaulted."
acct_0000101,good,0.595,3,221,0,"Good band, 59.5% utilization, 3 delinquent payments, has not defaulted."
acct_0000102,excellent,0.588,2,226,0,"Excellent band, 58.8% utilization, 2 delinquent payments, has not defaulted."
acct_0000103,good,0.427,3,187,0,"Good band, 42.7% utilization, 3 delinquent payments, has not defaulted."
acct_0000104,excellent,0.436,3,236,0,"Excellent band, 43.6% utilization, 3 delinquent payments, has not defaulted."
acct_0000105,excellent,0.644,3,201,0,"Excellent band, 64.4% utilization, 3 delinquent payments, has not defaulted."
acct_0000106,good,0.581,3,224,0,"Good band, 58.1% utilization, 3 delinquent payments, has not defaulted."
acct_0000107,good,0.574,3,234,0,"Good band, 57.4% utilization, 3 delinquent payments, has not defaulted."
acct_0000108,good,0.637,3,158,0,"Good band, 63.7% utilization, 3 delinquent payments, has not defaulted."
acct_0000109,excellent,0.606,3,207,0,"Excellent band, 60.6% utilization, 3 delinquent payments, has not defaulted."
acct_0000110,good,0.432,3,231,0,"Good band, 43.2% utilization, 3 delinquent payments, has not defaulted."
acct_0000111,good,0.536,3,217,0,"Good band, 53.6% utilization, 3 delinquent payments, has not defaulted."
acct_0000112,excellent,0.497,3,229,0,"Excellent band, 49.7% utilization, 3 delinquent payments, has not defaulted."
acct_0000113,good,0.686,3,171,0,"Good band, 68.6% utilization, 3 delinquent payments, has not defaulted."
acct_0000114,excellent,0.554,3,230,0,"Excellent band, 55.4% utilization, 3 delinquent payments, has not defaulted."
acct_0000115,excellent,0.494,3,214,0,"Excellent band, 49.4% utilization, 3 delinquent payments, has not defaulted."
acct_0000116,excellent,0.374,3,209,0,"Excellent band, 37.4% utilization, 3 delinquent payments, has not defaulted."
acct_0000117,good,0.583,3,224,0,"Good band, 58.3% utilization, 3 delinquent payments, has not defaulted."
acct_0000118,excellent,0.528,3,238,0,"Excellent band, 52.8% utilization, 3 delinquent payments, has not defaulted."
acct_0000119,good,0.389,3,231,0,"Good band, 38.9% utilization, 3 delinquent payments, has not defaulted."
acct_0000120,excellent,0.459,3,197,0,"Excellent band, 45.9% utilization, 3 delinquent payments, has not defaulted."
acct_0000121,excellent,0.4,3,230,0,"Excellent band, 40.0% utilization, 3 delinquent payments, has not defaulted."
acct_0000122,good,0.468,3,231,0,"Good band, 46.8% utilization, 3 delinquent payments, has not defaulted."
acct_0000123,good,0.363,3,211,0,"Good band, 36.3% utilization, 3 delinquent payments, has not defaulted."
acct_0000124,good,0.649,3,210,0,"Good band, 64.9% utilization, 3 delinquent payments, has not defaulted."
acct_0000125,good,0.517,2,222,0,"Good band, 51.7% utilization, 2 delinquent payments, has not defaulted."
acct_0000126,fair,0.595,3,208,0,"Fair band with 59.5% utilization, 3 delinquencies, and no defaults."
acct_0000127,fair,0.603,3,156,0,"Fair band with 60.3% utilization, 3 delinquencies, and no defaults."
acct_0000128,excellent,0.493,3,206,0,"Excellent band with 49.3% utilization, 3 delinquencies, and no defaults."
acct_0000129,good,0.453,3,237,0,"Good band with 45.3% utilization, 3 delinquencies, and no defaults."
acct_0000130,good,0.494,3,222,0,"Good band with 49.4% utilization, 3 delinquencies, and no defaults."
acct_0000131,fair,0.642,3,237,0,"Fair band with 64.2% utilization, 3 delinquencies, and no defaults."
acct_0000132,excellent,0.4,3,238,0,"Excellent band with 40.0% utilization, 3 delinquencies, and no defaults."
acct_0000133,excellent,0.472,2,222,0,"Excellent band with 47.2% utilization, 2 delinquencies, and no defaults."
acct_0000134,excellent,0.551,3,231,0,"Excellent band with 55.1% utilization, 3 delinquencies, and no defaults."
acct_0000135,good,0.558,3,234,0,"Good band with 55.8% utilization, 3 delinquencies, and no defaults."
acct_0000136,good,0.489,3,239,0,"Good band with 48.9% utilization, 3 delinquencies, and no defaults."
acct_0000137,good,0.511,2,201,0,"Good band with 51.1% utilization, 2 delinquencies, and no defaults."
acct_0000138,good,0.362,3,107,0,"Good band with 36.2% utilization, 3 delinquencies, and no defaults."
acct_0000139,good,0.503,3,217,0,"Good band with 50.3% utilization, 3 delinquencies, and no defaults."
acct_0000140,excellent,0.492,2,229,0,"Excellent band with 49.2% utilization, 2 delinquencies, and no defaults."
acct_0000141,good,0.474,2,184,0,"Good band with 47.4% utilization, 2 delinquencies, and no defaults."
acct_0000142,excellent,0.393,2,215,0,"Excellent band with 39.3% utilization, 2 delinquencies, and no defaults."
acct_0000143,fair,0.466,3,212,0,"Fair band with 46.6% utilization, 3 delinquencies, and no defaults."
acct_0000144,excellent,0.331,2,235,0,"Excellent band with 33.1% utilization, 2 delinquencies, and no defaults."
acct_0000145,good,0.644,3,234,0,"Good band with 64.4% utilization, 3 delinquencies, and no defaults."
acct_0000146,good,0.546,3,217,0,"Good band with 54.6% utilization, 3 delinquencies, and no defaults."
acct_0000147,excellent,0.413,3,227,0,"Excellent band with 41.3% utilization, 3 delinquencies, and no defaults."
acct_0000148,good,0.49,3,227,0,"Good band with 49.0% utilization, 3 delinquencies, and no defaults."
acct_0000149,good,0.501,3,234,0,"Good band with 50.1% utilization, 3 delinquencies, and no defaults."
acct_0000150,good,0.443,3,231,0,"Good band with 44.3% utilization, 3 delinquencies, and no defaults."
acct_0000151,excellent,0.406,3,228,0,"Excellent band with 40.6% utilization, 3 delinquencies, and no defaults."
acct_0000152,good,0.382,2,215,0,"Good band, 38.2% utilization, 2 delinquencies, no defaults."
acct_0000153,excellent,0.278,3,200,0,"Excellent band, 27.8% utilization, 3 delinquencies, no defaults."
acct_0000154,good,0.49,2,169,0,"Good band, 49.0% utilization, 2 delinquencies, no defaults."
acct_0000155,good,0.506,3,236,0,"Good band, 50.6% utilization, 3 delinquencies, no defaults."
acct_0000156,excellent,0.471,3,225,0,"Excellent band, 47.1% utilization, 3 delinquencies, no defaults."
acct_0000157,good,0.558,3,203,0,"Good band, 55.8% utilization, 3 delinquencies, no defaults."
acct_0000158,excellent,0.551,3,234,0,"Excellent band, 55.1% utilization, 3 delinquencies, no defaults."
acct_0000159,excellent,0.417,3,218,0,"Excellent band, 41.7% utilization, 3 delinquencies, no defaults."
acct_0000160,fair,0.413,3,182,0,"Fair band, 41.3% utilization, 3 delinquencies, no defaults."
acct_0000161,excellent,0.296,3,239,0,"Excellent band, 29.6% utilization, 3 delinquencies, no defaults."
acct_0000162,fair,0.597,3,209,0,"Fair band, 59.7% utilization, 3 delinquencies, no defaults."
acct_0000163,good,0.405,3,230,0,"Good band, 40.5% utilization, 3 delinquencies, no defaults."
acct_0000164,good,0.513,3,209,0,"Good band, 51.3% utilization, 3 delinquencies, no defaults."
acct_0000165,good,0.676,2,221,0,"Good band, 67.6% utilization, 2 delinquencies, no defaults."
acct_0000166,fair,0.587,3,225,0,"Fair band, 58.7% utilization, 3 delinquencies, no defaults."
acct_0000167,good,0.444,3,215,0,"Good band, 44.4% utilization, 3 delinquencies, no defaults."
acct_0000168,fair,0.506,3,229,0,"Fair band, 50.6% utilization, 3 delinquencies, no defaults."
acct_0000169,good,0.607,3,214,0,"Good band, 60.7% utilization, 3 delinquencies, no defaults."
acct_0000170,good,0.563,3,222,0,"Good band, 56.3% utilization, 3 delinquencies, no defaults."
