customer_id,account_tenure_months,avg_monthly_spend,home_zip,credit_score_band,risk_tier,delinquency_flag,occupation,segment,profile_summary
acct_0000660,226,76.49,35933,excellent,low,1,retail manager,prime,Excellent credit and low spending reflect a low-risk customer.
acct_0000661,236,263.83,25904,good,low,1,data analyst,prime,Good credit and moderate spend indicate a stable financial behavior.
acct_0000662,205,488.87,76139,poor,high,1,warehouse worker,subprime,High-risk customer with poor credit and excessive spending habits.
acct_0000663,226,216.76,13163,good,high,1,real estate agent,subprime,High-risk profile with good credit but significant spending raises concerns.
acct_0000664,207,447.96,28216,fair,high,1,truck driver,subprime,High-risk customer with fair credit and high spending patterns.
acct_0000665,190,117.53,63769,good,low,1,librarian,prime,Good credit and low spending reflect a stable financial profile.
acct_0000666,233,156.17,72531,good,low,1,IT technician,prime,Good credit and moderate spending indicate a reliable customer.
acct_0000667,205,115.56,55296,excellent,low,1,graphic designer,prime,Excellent credit and low spending patterns suggest low risk.
acct_0000668,149,208.3,87463,excellent,low,1,web developer,prime,Excellent credit and moderate spending demonstrate financial stability.
acct_0000669,213,158.24,92703,good,high,1,financial advisor,subprime,High-risk customer with good credit but lower spending reflects financial instability.
acct_0000670,194,525.12,21889,excellent,low,1,business consultant,prime,Excellent credit and high spending show a solid financial position.
acct_0000671,236,132.95,95725,excellent,low,1,teacher,prime,Excellent credit with moderate spending reflects a stable customer.
acct_0000672,207,246.43,65293,excellent,low,1,pharmacist,prime,Excellent credit and moderate spending indicate a low-risk profile.
acct_0000673,238,441.85,67259,good,low,1,electrician,prime,Good credit and high spending suggest a stable financial position.
acct_0000674,238,215.79,18558,good,low,1,graphic designer,prime,Good credit with moderate spending reflects responsible financial behavior.
acct_0000675,226,391.23,65967,good,low,1,marketing manager,prime,Good credit and high spending indicate a reliable financial profile.
acct_0000676,173,337.62,75313,good,low,1,Software Engineer,prime,Long-term customer with stable spending and good credit history.
acct_0000677,236,265.23,62270,good,low,1,Marketing Manager,prime,Reliable customer with consistent spending and a solid credit profile.
acct_0000678,152,31.36,17604,excellent,low,1,Retired Teacher,prime,"Low spend and excellent credit, indicating a financially stable retiree."
acct_0000679,237,177.95,57089,good,low,1,Accountant,prime,"Long-tenured, high-spending customer with good credit reliability."
acct_0000680,229,152.69,94233,excellent,low,1,Real Estate Agent,prime,Stable customer with excellent credit and moderate spending habits.
acct_0000681,121,104.06,75106,excellent,low,1,Graphic Designer,prime,Financially responsible customer with excellent credit and low spending.
acct_0000682,239,678.42,22366,poor,high,1,Freelancer,subprime,High-risk customer with poor credit and exceptionally high spending.
acct_0000683,229,183.77,96393,excellent,low,1,Sales Representative,prime,"Strong credit profile with moderate spending, indicating financial stability."
acct_0000684,223,419.56,96298,good,low,1,Project Manager,prime,"Consistent spender with good credit, showcasing long-term reliability."
acct_0000685,212,209.19,25245,excellent,low,1,Software Developer,prime,Excellent credit and moderate spending reflect a financially sound individual.
acct_0000686,227,249.07,82078,excellent,low,1,Nurse,prime,Stable customer with excellent credit and consistent spending patterns.
acct_0000687,225,323.91,46604,good,low,1,Teacher,prime,Long-term customer with good credit and above-average spending.
acct_0000688,233,212.53,63430,good,low,1,Financial Analyst,prime,Reliable customer with good credit and healthy spending habits.
acct_0000689,212,89.34,50066,good,low,1,Customer Service Representative,prime,"Low spender with good credit, indicating potential for growth."
acct_0000690,231,120.03,80435,fair,high,1,Retail Manager,subprime,High-risk customer with fair credit and low spending habits.
acct_0000691,218,484.84,99698,good,low,1,IT Consultant,prime,High spending and good credit reflect a financially responsible individual.
acct_0000692,232,157.24,81559,good,low,1,Marketing Specialist,prime,Reliable customer with good credit and consistent spending.
acct_0000693,232,229.78,93822,fair,high,1,Construction Worker,subprime,High-risk customer with fair credit and moderate spending levels.
acct_0000694,191,234.44,95141,excellent,low,1,Business Analyst,prime,Stable customer with excellent credit and moderate spending.
acct_0000695,222,460.84,18109,excellent,low,1,Operations Manager,prime,Strong credit and high spending reflect financial stability.
acct_0000696,205,126.24,32804,excellent,low,1,Data Scientist,prime,Excellent credit and low spending indicate responsible financial behavior.
acct_0000697,206,306.44,74966,good,low,1,Sales Manager,prime,Stable customer with good credit and consistent spending.
acct_0000698,238,202.5,63106,good,high,1,Graphic Designer,subprime,High-risk customer with good credit but moderate spending.
acct_0000699,171,158.47,14513,good,low,1,Warehouse Supervisor,prime,Long-term customer with good credit and stable spending patterns.
acct_0000700,210,197.3,18554,good,high,1,Restaurant Owner,subprime,High-risk profile with good credit and low spending habits.
acct_0000701,231,368.33,56848,good,low,1,teacher,retail,"Long-term customer with consistent spending and good credit, demonstrating low risk."
acct_0000702,203,304.28,65454,excellent,low,1,engineer,prime,Excellent credit and stable spending habits reflect a low-risk profile.
acct_0000703,233,297.37,25094,excellent,low,1,doctor,prime,"High tenure and excellent credit indicate a reliable, low-risk customer."
acct_0000704,220,266.42,25416,good,medium,1,manager,retail,Good credit with moderate spending suggests a medium-risk profile.
acct_0000705,239,343.44,21640,good,low,1,nurse,retail,Consistent spending and good credit status reflect a low-risk profile.
acct_0000706,237,581.11,60844,good,high,1,business owner,small_business,High spending and good credit indicate a high-risk profile.
acct_0000707,238,437.37,10706,good,high,1,consultant,small_business,Good credit with substantial spending presents a high-risk profile.
acct_0000708,182,315.79,61518,excellent,low,1,lawyer,prime,Excellent credit and strong spending habits highlight a low-risk customer.
acct_0000709,224,231.24,52833,fair,high,1,freelancer,subprime,Fair credit and lower spending indicate a higher risk profile.
acct_0000710,168,77.52,51938,excellent,low,1,student,student,Low spending and excellent credit show a low-risk profile.
acct_0000711,224,314.16,71134,excellent,low,1,scientist,prime,Excellent credit and reliable spending demonstrate a low-risk profile.
acct_0000712,235,359.75,57036,excellent,low,1,architect,prime,Stable spending and excellent credit reflect a low-risk customer.
acct_0000713,183,266.67,75496,excellent,low,1,artist,prime,Excellent credit and consistent spending indicate a low-risk profile.
acct_0000714,239,100.81,78752,excellent,low,1,retired,prime,Excellent credit with minimal spending suggests a low-risk profile.
acct_0000715,236,138.51,92809,excellent,low,1,writer,prime,Excellent credit and low spending habits indicate a low-risk customer.
acct_0000716,227,517.53,81931,fair,high,1,salesperson,subprime,Fair credit with high spending indicates a high-risk profile.
acct_0000717,236,439.15,56593,good,low,1,accountant,retail,Good credit and high spending reflect a low-risk profile.
acct_0000718,235,290.45,54293,excellent,low,1,teacher,prime,Excellent credit and stable spending habits indicate a low-risk customer.
acct_0000719,231,224.49,31213,good,low,1,marketing specialist,retail,Good credit with moderate spending suggests a low-risk profile.
acct_0000720,228,237.64,63962,excellent,low,1,software developer,prime,Excellent credit and consistent spending highlight a low-risk customer.
acct_0000721,232,284.43,22522,excellent,low,1,project manager,prime,Excellent credit with stable spending reflects a low-risk profile.
acct_0000722,220,192.07,93810,excellent,low,1,data analyst,prime,Excellent credit and lower spending indicate a low-risk profile.
acct_0000723,234,356.32,86053,fair,high,1,retail manager,subprime,Fair credit with moderate spending suggests a higher risk profile.
acct_0000724,155,163.99,20775,excellent,low,1,student,student,Excellent credit with low spending indicates a low-risk profile.
acct_0000725,232,252.21,80735,good,high,1,entrepreneur,small_business,Good credit with moderate spending reflects a high-risk profile.
acct_0000726,231,310.9,20539,excellent,low,1,Software Engineer,prime,Long tenure with excellent credit and stable spending habits.
acct_0000727,232,391.44,74909,excellent,low,1,Marketing Manager,prime,Consistently high credit score and moderate monthly spending.
acct_0000728,189,209.48,17893,excellent,low,1,Graphic Designer,prime,Excellent credit and low monthly spend indicate stable financial behavior.
acct_0000729,217,445.72,53936,fair,high,1,Construction Worker,subprime,Fair credit with high monthly spend presents increased risk.
acct_0000730,222,225.67,69207,good,high,1,Retail Sales Associate,subprime,Good credit and moderate spending suggest potential financial instability.
acct_0000731,238,478.56,75592,fair,high,1,Restaurant Manager,subprime,High spending with fair credit indicates a riskier financial profile.
acct_0000732,231,139.28,47674,excellent,low,1,Teacher,prime,Excellent credit and low monthly spend reflect financial reliability.
acct_0000733,236,250.98,92945,good,high,1,Accountant,subprime,Good credit and moderate spend suggest potential for risk.
acct_0000734,234,186.58,79688,good,high,1,Customer Service Rep,subprime,Good credit with low spending indicates a cautious financial approach.
acct_0000735,238,137.68,28743,good,low,1,Nurse,prime,Low monthly spend and good credit highlight financial responsibility.
acct_0000736,226,261.26,70410,excellent,low,1,Web Developer,prime,Excellent credit and moderate spending indicate a stable financial profile.
acct_0000737,228,300.69,75747,fair,high,1,Delivery Driver,subprime,Fair credit and high spending signify increased risk factors.
acct_0000738,196,179.42,40027,excellent,low,1,Data Analyst,prime,Excellent credit and low spending habits denote financial stability.
acct_0000739,239,220.17,76440,fair,high,1,Sales Executive,subprime,Fair credit with moderate spending reflects potential financial challenges.
acct_0000740,206,398.91,90852,good,low,1,Project Manager,prime,Good credit and high spending indicate a stable financial situation.
acct_0000741,237,178.34,83539,good,low,1,Social Worker,prime,Good credit with low spending suggests a reliable financial profile.
acct_0000742,218,57.29,78627,excellent,low,1,Student,student,Excellent credit but low spending reflects typical student financial behavior.
acct_0000743,236,192.58,67104,good,low,1,Research Scientist,prime,Good credit with moderate spending indicates responsible financial management.
acct_0000744,211,157.06,34347,excellent,low,1,Marketing Specialist,prime,Excellent credit and low spending habits reflect a secure financial profile.
acct_0000745,225,72.2,81569,excellent,low,1,Customer Support Specialist,prime,Excellent credit with low spending suggests financial stability.
